Date,Time (UTC),Active Power L1 (W),
6/8/2022,10:12:10:383,14.35074615,
6/8/2022,10:13:10:383,14.48383045,
6/8/2022,10:14:10:383,14.58830833,
6/8/2022,10:15:10:383,14.75,
6/8/2022,10:15:54:422,220.842041,
6/8/2022,10:15:54:472,1053.899292,
6/8/2022,10:15:54:522,1411.746216,
6/8/2022,10:15:54:572,1440.848267,
6/8/2022,10:15:54:622,1262.514893,
6/8/2022,10:15:54:672,987.1716309,
6/8/2022,10:15:54:722,869.3059692,
6/8/2022,10:15:54:772,848.8569946,
6/8/2022,10:15:54:822,846.6679077,
6/8/2022,10:15:54:872,849.2512207,
6/8/2022,10:15:54:922,849.0485229,
6/8/2022,10:15:54:972,849.1654053,
6/8/2022,10:15:55:022,847.3345947,
6/8/2022,10:15:55:072,845.8830566,
6/8/2022,10:15:55:122,840.3071899,
6/8/2022,10:15:55:172,832.4104614,
6/8/2022,10:15:55:222,819,
6/8/2022,10:15:55:272,800.2064819,
6/8/2022,10:15:55:322,774.2823486,
6/8/2022,10:15:55:372,736.5510254,
6/8/2022,10:15:55:422,676.9154053,
6/8/2022,10:15:55:472,571.3482666,
6/8/2022,10:15:55:522,416.2201538,
6/8/2022,10:15:55:572,292.3184204,
6/8/2022,10:15:55:622,230.8296051,
6/8/2022,10:15:55:672,202.2263641,
6/8/2022,10:15:55:722,187.9328308,
6/8/2022,10:15:55:772,178.6952667,
6/8/2022,10:15:55:822,173.0012512,
6/8/2022,10:15:55:872,168.3445282,
6/8/2022,10:15:55:922,165.4850769,
6/8/2022,10:15:55:972,162.6231384,
6/8/2022,10:15:56:022,160.2412872,
6/8/2022,10:15:56:072,158.6107025,
6/8/2022,10:15:56:122,157.5671692,
6/8/2022,10:15:56:172,156.3756256,
6/8/2022,10:15:56:222,155.4228821,
6/8/2022,10:15:56:272,154.5970154,
6/8/2022,10:15:56:322,154.2251282,
6/8/2022,10:15:56:372,153.6256256,
6/8/2022,10:15:56:422,153.3097076,
6/8/2022,10:15:56:472,152.9042358,
6/8/2022,10:15:56:522,152.7910461,
6/8/2022,10:15:56:572,152.5858154,
6/8/2022,10:15:56:623,152.4875641,
6/8/2022,10:15:56:672,152.4465179,
6/8/2022,10:15:56:722,152.2512512,
6/8/2022,10:15:56:772,152.5348206,
6/8/2022,10:15:56:822,152.0957642,
6/8/2022,10:15:56:872,152.4390564,
6/8/2022,10:15:56:922,151.7860718,
6/8/2022,10:15:56:972,152.027359,
6/8/2022,10:15:57:022,151.8880615,
6/8/2022,10:15:57:072,152.0460205,
6/8/2022,10:15:57:122,151.9141846,
6/8/2022,10:15:57:172,151.7139282,
6/8/2022,10:15:57:222,151.7052307,
6/8/2022,10:15:57:272,151.6915436,
6/8/2022,10:15:57:322,152.1293488,
6/8/2022,10:15:57:372,152.0995026,
6/8/2022,10:15:57:422,151.8482513,
6/8/2022,10:16:57:422,161.9514923,
6/8/2022,10:17:57:422,154.8121948,
6/8/2022,10:18:57:422,153.4378052,
6/8/2022,10:19:57:422,153.0037384,
6/8/2022,10:20:57:422,150.1243744,
6/8/2022,10:21:57:422,147.9303436,
6/8/2022,10:22:57:422,146.5808411,
6/8/2022,10:23:57:422,146.25,
6/8/2022,10:24:57:422,144.5858154,
6/8/2022,10:25:57:422,145.038559,
6/8/2022,10:26:57:422,144.6492462,
6/8/2022,10:27:57:422,144.7823334,
6/8/2022,10:28:57:422,145.4490051,
6/8/2022,10:29:57:422,144.6691589,
6/8/2022,10:30:57:422,145.2810974,
6/8/2022,10:31:57:422,144.5149231,
6/8/2022,10:32:57:422,143.1990051,
6/8/2022,10:33:57:422,141.935318,
6/8/2022,10:34:57:422,140.3644257,
6/8/2022,10:35:57:422,137.853241,
6/8/2022,10:36:57:422,137.3619385,
6/8/2022,10:37:57:422,135.6542358,
6/8/2022,10:38:57:422,135.2139282,
6/8/2022,10:39:57:422,134.9216461,
6/8/2022,10:40:57:422,133.8370667,
6/8/2022,10:41:57:422,133.1144257,
6/8/2022,10:42:57:422,133.2039795,
6/8/2022,10:43:57:422,132.3892975,
6/8/2022,10:44:57:422,132.2412872,
6/8/2022,10:45:57:422,131.314682,
6/8/2022,10:46:57:422,131.4116974,
6/8/2022,10:47:57:423,132.0373077,
6/8/2022,10:49:57:422,131.1119385,
6/8/2022,10:50:57:422,131.0609436,
6/8/2022,10:51:57:422,129.9179077,
6/8/2022,10:52:57:422,129.9116974,
6/8/2022,10:53:57:422,129.4602051,
6/8/2022,10:54:57:422,129.3196564,
6/8/2022,10:55:57:422,127.6977615,
6/8/2022,10:56:57:422,128.6990051,
6/8/2022,10:57:57:422,128.0236359,
6/8/2022,10:58:57:422,127.4054718,
6/8/2022,10:59:57:422,127.2338333,
6/8/2022,11:00:57:422,127.0186539,
6/8/2022,11:01:57:422,127.3258743,
6/8/2022,11:02:57:422,127.0584564,
6/8/2022,11:03:57:422,126.1927872,
6/8/2022,11:04:57:422,126.7450256,
6/8/2022,11:05:57:422,126.1082077,
6/8/2022,11:06:57:422,126.2064667,
6/8/2022,11:07:57:422,126.1442795,
6/8/2022,11:08:57:422,125.6032333,
6/8/2022,11:09:57:422,125.2537308,
6/8/2022,11:10:57:422,126.0174103,
6/8/2022,11:11:57:422,125.3718872,
6/8/2022,11:12:57:422,125.1965179,
6/8/2022,11:13:57:422,125.6778641,
6/8/2022,11:14:57:305,24.78358269,
6/8/2022,11:14:57:355,16.39801025,
6/8/2022,11:14:57:405,14.8047266,
6/8/2022,11:14:57:455,14.58333302,
6/8/2022,11:14:57:505,14.34701538,
6/8/2022,11:14:57:555,14.49875641,
6/8/2022,11:14:57:606,14.68656731,
6/8/2022,11:14:57:656,14.75995064,
6/8/2022,11:14:57:706,14.70895481,
6/8/2022,11:14:57:756,14.69900513,
6/8/2022,11:14:57:806,14.73756218,
6/8/2022,11:14:57:856,14.58706474,
6/8/2022,11:14:57:906,14.72014904,
6/8/2022,11:14:57:956,14.87064648,
6/8/2022,11:14:58:006,14.8669157,
6/8/2022,11:14:58:056,14.67537308,
6/8/2022,11:14:58:106,14.48880577,
6/8/2022,11:14:58:156,14.69776154,
6/8/2022,11:14:58:206,14.73631859,
6/8/2022,11:14:58:256,14.64676571,
6/8/2022,11:14:58:306,14.58955193,
6/8/2022,11:14:58:356,14.6330843,
6/8/2022,11:14:58:406,14.58955193,
6/8/2022,11:14:58:456,14.50870609,
6/8/2022,11:14:58:506,14.43656731,
6/8/2022,11:14:58:556,14.24129391,
6/8/2022,11:14:58:606,14.3905468,
6/8/2022,11:14:58:656,14.5,
6/8/2022,11:14:58:706,14.71517372,
6/8/2022,11:14:58:756,14.81343269,
6/8/2022,11:14:58:806,14.84079647,
6/8/2022,11:14:58:856,14.84825897,
6/8/2022,11:14:58:906,14.69278622,
6/8/2022,11:14:58:956,14.58208942,
6/8/2022,11:14:59:006,14.54601955,
6/8/2022,11:14:59:056,14.52611923,
6/8/2022,11:14:59:106,14.43656731,
6/8/2022,11:14:59:156,14.41293526,
6/8/2022,11:14:59:206,14.57587051,
6/8/2022,11:14:59:256,14.49502468,
6/8/2022,11:14:59:306,14.54228878,
6/8/2022,11:14:59:356,14.3756218,
6/8/2022,11:14:59:406,14.50248718,
6/8/2022,11:14:59:456,14.47139263,
6/8/2022,11:14:59:506,14.46517372,
6/8/2022,11:14:59:556,14.68905449,
6/8/2022,11:14:59:606,14.66417885,
6/8/2022,11:14:59:656,14.73258686,
6/8/2022,11:14:59:706,14.7027359,
6/8/2022,11:14:59:756,14.64427853,
6/8/2022,11:14:59:806,14.79104519,
6/8/2022,11:14:59:856,14.66666698,
6/8/2022,11:14:59:906,14.64552212,
6/8/2022,11:14:59:956,14.4527359,
6/8/2022,11:15:00:006,14.34825897,
6/8/2022,11:15:00:056,14.17786026,
6/8/2022,11:15:00:106,14.37810898,
6/8/2022,11:15:00:156,14.44651699,
6/8/2022,11:15:00:206,14.52736282,
6/8/2022,11:15:00:256,14.60323429,
6/8/2022,11:15:00:306,14.55970192,
6/8/2022,11:16:00:306,14.54850769,
6/8/2022,11:17:00:306,14.90920353,
6/8/2022,11:18:00:306,14.91293526,
6/8/2022,11:19:00:306,14.99875641,
6/8/2022,11:20:00:306,14.72139263,
6/8/2022,11:21:00:306,14.60696507,
6/8/2022,11:22:00:306,14.46766186,
6/8/2022,11:23:00:306,14.85447788,
6/8/2022,11:24:00:306,14.66293526,
6/8/2022,11:25:00:306,14.76865673,
6/8/2022,11:26:00:306,14.70149231,
6/8/2022,11:27:00:306,14.88805962,
6/8/2022,11:28:00:306,14.69776154,
6/8/2022,11:29:00:306,14.84825897,
6/8/2022,11:30:00:306,14.80845737,
6/8/2022,11:31:00:306,15.01368141,
6/8/2022,11:32:00:307,14.76616955,
6/8/2022,11:33:00:306,14.53109455,
6/8/2022,11:34:00:306,14.3594532,
6/8/2022,11:35:00:306,14.92039776,
6/8/2022,11:36:00:306,14.86940289,
6/8/2022,11:37:00:306,14.47512436,
6/8/2022,11:38:00:306,14.63059711,
6/8/2022,11:39:00:306,14.44776154,
6/8/2022,11:40:00:306,14.4303484,
6/8/2022,11:41:00:306,14.44900513,
6/8/2022,11:42:00:306,14.82835865,
6/8/2022,11:43:00:306,14.90920353,
6/8/2022,11:44:00:306,14.27860737,
6/8/2022,11:45:00:306,14.49378109,
6/8/2022,11:46:00:306,14.49004936,
6/8/2022,11:47:00:306,14.29975128,
6/8/2022,11:48:00:306,14.66169167,
6/8/2022,11:49:00:306,14.76368141,
6/8/2022,11:49:43:247,142.8917847,
6/8/2022,11:49:43:297,969.4863281,
6/8/2022,11:49:43:347,1386.166626,
6/8/2022,11:49:43:397,1441.287354,
6/8/2022,11:49:43:447,1301.069702,
6/8/2022,11:49:43:497,1021.25,
6/8/2022,11:49:43:547,873.5584717,
6/8/2022,11:49:43:597,843.2350464,
6/8/2022,11:49:43:647,840.0559692,
6/8/2022,11:49:43:697,843.2139282,
6/8/2022,11:49:43:747,843.5547485,
6/8/2022,11:49:43:797,843.5497437,
6/8/2022,11:49:43:847,841.2077026,
6/8/2022,11:49:43:897,838.7375488,
6/8/2022,11:49:43:947,834.3084717,
6/8/2022,11:49:43:997,827.8071899,
6/8/2022,11:49:44:047,816.8868408,
6/8/2022,11:49:44:097,799.5335693,
6/8/2022,11:49:44:147,775.4452515,
6/8/2022,11:49:44:197,740.5198975,
6/8/2022,11:49:44:247,688.3768921,
6/8/2022,11:49:44:297,598.6803589,
6/8/2022,11:49:44:347,453.353241,
6/8/2022,11:49:44:397,316.1741333,
6/8/2022,11:49:44:447,241.8694,
6/8/2022,11:49:44:497,207.093277,
6/8/2022,11:49:44:547,190.435318,
6/8/2022,11:49:44:597,180.2624359,
6/8/2022,11:49:44:647,173.8258667,
6/8/2022,11:49:44:697,168.9365692,
6/8/2022,11:49:44:747,165.4975128,
6/8/2022,11:49:44:797,162.6293488,
6/8/2022,11:49:44:847,160.5149231,
6/8/2022,11:49:44:897,159.1940308,
6/8/2022,11:49:44:947,157.3258667,
6/8/2022,11:49:44:997,156.2711487,
6/8/2022,11:49:45:047,154.7014923,
6/8/2022,11:49:45:097,154.4713898,
6/8/2022,11:49:45:147,153.906723,
6/8/2022,11:49:45:197,153.3756256,
6/8/2022,11:49:45:247,152.9502563,
6/8/2022,11:49:45:297,152.353241,
6/8/2022,11:49:45:347,151.7002563,
6/8/2022,11:49:45:397,151.5995026,
6/8/2022,11:49:45:447,151.5485077,
6/8/2022,11:49:45:497,151.8631897,
6/8/2022,11:49:45:547,151.7661743,
6/8/2022,11:49:45:597,151.5721436,
6/8/2022,11:49:45:647,151.6218872,
6/8/2022,11:49:45:697,151.5124359,
6/8/2022,11:49:45:747,151.0037384,
6/8/2022,11:49:45:797,151.4564667,
6/8/2022,11:49:45:847,151.5037384,
6/8/2022,11:49:45:897,151.8084564,
6/8/2022,11:49:45:947,151.6542358,
6/8/2022,11:49:45:997,151.9116974,
6/8/2022,11:49:46:047,151.5783539,
6/8/2022,11:49:46:097,151.5348206,
6/8/2022,11:49:46:147,151.6480103,
6/8/2022,11:49:46:197,151.6392975,
6/8/2022,11:49:46:247,151.8097076,
6/8/2022,11:50:46:247,162.1940308,
6/8/2022,11:51:46:247,154.9477539,
6/8/2022,11:52:46:247,154.6728821,
6/8/2022,11:53:46:247,153.5497437,
6/8/2022,11:54:46:247,154.8134308,
6/8/2022,11:55:46:247,154.8880615,
6/8/2022,11:56:46:247,154.4179077,
6/8/2022,11:57:46:247,150.2164154,
6/8/2022,11:58:46:247,146.342041,
6/8/2022,11:59:46:247,145.7077179,
6/8/2022,12:00:46:247,145.9116974,
6/8/2022,12:01:46:247,145.9539795,
6/8/2022,12:02:46:247,145.9328308,
6/8/2022,12:03:46:247,147.223877,
6/8/2022,12:04:46:247,145.4888,
6/8/2022,12:05:46:247,141.9017487,
6/8/2022,12:06:46:247,139.3370667,
6/8/2022,12:07:46:247,138.5572205,
6/8/2022,12:08:46:247,137.0708923,
6/8/2022,12:09:46:247,136.5323334,
6/8/2022,12:10:46:247,136.1542358,
6/8/2022,12:11:46:247,135.6654205,
6/8/2022,12:12:46:247,135.6107025,
6/8/2022,12:13:46:247,135.0733795,
6/8/2022,12:14:46:247,134.6181641,
6/8/2022,12:15:46:247,133.7524872,
6/8/2022,12:16:46:247,133.3694,
6/8/2022,12:17:46:247,133.5584564,
6/8/2022,12:18:46:247,133.1281128,
6/8/2022,12:19:46:247,132.9253693,
6/8/2022,12:20:46:247,131.9502563,
6/8/2022,12:21:46:247,131.5907898,
6/8/2022,12:22:46:247,131.472641,
6/8/2022,12:23:46:247,130.8619385,
6/8/2022,12:24:46:247,130.1728821,
6/8/2022,12:25:46:247,129.9552307,
6/8/2022,12:26:46:247,129.9975128,
6/8/2022,12:27:46:247,129.3233795,
6/8/2022,12:28:46:247,129.1666718,
6/8/2022,12:29:46:247,128.9253693,
6/8/2022,12:30:46:247,128.1206512,
6/8/2022,12:31:46:247,128.157959,
6/8/2022,12:32:46:247,128.0435333,
6/8/2022,12:33:46:247,127.4054718,
6/8/2022,12:34:46:247,127.1753769,
6/8/2022,12:35:46:247,127.1965179,
6/8/2022,12:36:46:247,126.8072128,
6/8/2022,12:37:46:247,127.0136795,
6/8/2022,12:38:46:247,126.5957718,
6/8/2022,12:39:46:247,126.5783615,
6/8/2022,12:40:46:247,126.0970154,
6/8/2022,12:41:46:247,126.4365692,
6/8/2022,12:42:46:247,125.8980103,
6/8/2022,12:43:46:247,125.4564667,
6/8/2022,12:44:46:247,125.6542282,
6/8/2022,12:45:46:247,124.9415436,
6/8/2022,12:46:46:247,125.3146744,
6/8/2022,12:47:46:247,125.3955231,
6/8/2022,12:48:46:247,124.8333359,
6/8/2022,12:49:16:587,22.07587051,
6/8/2022,12:49:16:637,15.82711411,
6/8/2022,12:49:16:687,15.02860737,
6/8/2022,12:49:16:737,14.82338333,
6/8/2022,12:49:16:787,14.93159199,
6/8/2022,12:49:16:837,14.75621891,
6/8/2022,12:49:16:887,14.78358173,
6/8/2022,12:49:16:937,14.59079647,
6/8/2022,12:49:16:987,14.5621891,
6/8/2022,12:49:17:037,14.61069679,
6/8/2022,12:49:17:087,14.58955193,
6/8/2022,12:49:17:137,14.63184071,
6/8/2022,12:49:17:187,14.43656731,
6/8/2022,12:49:17:237,14.39801025,
6/8/2022,12:49:17:287,14.39303493,
6/8/2022,12:49:17:337,14.53606987,
6/8/2022,12:49:17:387,14.63059711,
6/8/2022,12:49:17:437,14.71019936,
6/8/2022,12:49:17:487,14.87686539,
6/8/2022,12:49:17:537,14.94776154,
6/8/2022,12:49:17:587,14.91169167,
6/8/2022,12:49:17:637,14.73756218,
6/8/2022,12:49:17:687,14.56467628,
6/8/2022,12:49:17:737,14.59452724,
6/8/2022,12:49:17:787,14.62686539,
6/8/2022,12:49:17:837,14.72139263,
6/8/2022,12:49:17:887,14.66666698,
6/8/2022,12:49:17:937,14.6791048,
6/8/2022,12:49:17:987,14.47636795,
6/8/2022,12:49:18:037,14.38681602,
6/8/2022,12:49:18:087,14.25373173,
6/8/2022,12:49:18:137,14.35447788,
6/8/2022,12:49:18:187,14.50995064,
6/8/2022,12:49:18:237,14.42164135,
6/8/2022,12:49:18:287,14.33084583,
6/8/2022,12:49:18:337,14.3196516,
6/8/2022,12:49:18:387,14.60820866,
6/8/2022,12:49:18:437,14.79975128,
6/8/2022,12:49:18:487,14.59204006,
6/8/2022,12:49:18:537,14.72512436,
6/8/2022,12:49:18:587,14.6791048,
6/8/2022,12:49:18:637,14.8196516,
6/8/2022,12:49:18:687,14.75373173,
6/8/2022,12:49:18:737,14.71019936,
6/8/2022,12:49:18:787,14.76741314,
6/8/2022,12:49:18:837,14.53731346,
6/8/2022,12:49:18:887,14.60572147,
6/8/2022,12:49:18:937,14.53482628,
6/8/2022,12:49:18:987,14.5696516,
6/8/2022,12:49:19:037,14.44776154,
6/8/2022,12:49:19:087,14.35447788,
6/8/2022,12:49:19:137,14.48009968,
6/8/2022,12:49:19:188,14.5074625,
6/8/2022,12:49:19:237,14.61567211,
6/8/2022,12:49:19:287,14.56716442,
6/8/2022,12:49:19:337,14.75497532,
6/8/2022,12:49:19:387,14.74751282,
6/8/2022,12:49:19:437,14.83208942,
6/8/2022,12:49:19:487,14.79104519,
6/8/2022,12:49:19:537,14.65795994,
6/8/2022,12:49:19:587,14.58955193,
6/8/2022,12:50:19:587,14.46144295,
6/8/2022,12:51:19:587,14.31840801,
6/8/2022,12:52:19:587,14.27238846,
6/8/2022,12:53:19:587,14.28980064,
6/8/2022,12:54:19:587,14.31716442,
6/8/2022,12:55:19:587,14.7027359,
6/8/2022,12:56:19:587,14.66044807,
6/8/2022,12:57:19:587,14.47388077,
6/8/2022,12:58:19:587,14.61194038,
6/8/2022,12:59:19:587,14.43407917,
6/8/2022,13:00:19:587,14.64303493,
6/8/2022,13:01:19:587,14.72761154,
6/8/2022,13:02:19:587,14.84825897,
6/8/2022,13:03:19:587,14.84825897,
6/8/2022,13:04:19:587,14.59204006,
6/8/2022,13:05:19:587,14.80845737,
6/8/2022,13:06:19:587,14.56840801,
6/8/2022,13:07:19:587,14.60696507,
6/8/2022,13:08:19:587,14.37686539,
6/8/2022,13:09:19:587,14.55970192,
6/8/2022,13:10:19:587,14.49004936,
6/8/2022,13:11:19:587,14.61815929,
6/8/2022,13:12:19:587,14.07338333,
6/8/2022,13:13:19:587,14.54601955,
6/8/2022,13:14:19:588,14.53482628,
6/8/2022,13:15:19:587,14.45149231,
6/8/2022,13:16:19:587,14.17412949,
6/8/2022,13:17:19:587,14.34079647,
6/8/2022,13:18:19:587,14.43656731,
6/8/2022,13:19:19:587,14.64925385,
6/8/2022,13:20:19:587,14.41791058,
6/8/2022,13:21:19:587,14.21393013,
6/8/2022,13:22:19:587,14.34825897,
6/8/2022,13:23:19:587,14.30223846,
6/8/2022,13:24:19:587,14.12810898,
6/8/2022,13:24:43:670,171.2002563,
6/8/2022,13:24:43:720,995.6890259,
6/8/2022,13:24:43:770,1383.603271,
6/8/2022,13:24:43:820,1435.192749,
6/8/2022,13:24:43:870,1336.580811,
6/8/2022,13:24:43:920,1071.813477,
6/8/2022,13:24:43:970,886.3308716,
6/8/2022,13:24:44:020,837.9315796,
6/8/2022,13:24:44:070,831.7749023,
6/8/2022,13:24:44:120,832.8408203,
6/8/2022,13:24:44:170,835.9017334,
6/8/2022,13:24:44:220,835.9154053,
6/8/2022,13:24:44:270,835.3494873,
6/8/2022,13:24:44:320,831.1928101,
6/8/2022,13:24:44:370,826.3669434,
6/8/2022,13:24:44:420,819.5522461,
6/8/2022,13:24:44:470,810.833313,
6/8/2022,13:24:44:520,796.7276001,
6/8/2022,13:24:44:570,776.3395386,
6/8/2022,13:24:44:620,736.9801025,
6/8/2022,13:24:44:670,699.7077026,
6/8/2022,13:24:44:720,606.3258667,
6/8/2022,13:24:44:770,472.0758667,
6/8/2022,13:24:44:820,331.2164307,
6/8/2022,13:24:44:870,249.5161743,
6/8/2022,13:24:44:920,211.8084564,
6/8/2022,13:24:44:970,192.75,
6/8/2022,13:24:45:020,182.3843231,
6/8/2022,13:24:45:070,174.7736359,
6/8/2022,13:24:45:120,170.6417847,
6/8/2022,13:24:45:170,166.4602051,
6/8/2022,13:24:45:220,164.3681641,
6/8/2022,13:24:45:270,161.5572205,
6/8/2022,13:24:45:320,160.2624359,
6/8/2022,13:24:45:370,158.4303436,
6/8/2022,13:24:45:420,157.4539795,
6/8/2022,13:24:45:470,156.1679077,
6/8/2022,13:24:45:520,155.6865692,
6/8/2022,13:24:45:570,155.3681641,
6/8/2022,13:24:45:620,155.0995026,
6/8/2022,13:24:45:670,154.5124359,
6/8/2022,13:24:45:720,153.9490051,
6/8/2022,13:24:45:770,153.7201538,
6/8/2022,13:24:45:820,153.2860718,
6/8/2022,13:24:45:870,153.4241333,
6/8/2022,13:24:45:920,153.3495026,
6/8/2022,13:24:45:970,153.3333282,
6/8/2022,13:24:46:020,153.0634308,
6/8/2022,13:24:46:070,153.1405487,
6/8/2022,13:24:46:120,152.788559,
6/8/2022,13:24:46:170,152.5186615,
6/8/2022,13:24:46:220,152.472641,
6/8/2022,13:24:46:270,152.7014923,
6/8/2022,13:24:46:320,152.7711487,
6/8/2022,13:24:46:370,152.7686615,
6/8/2022,13:24:46:420,152.711441,
6/8/2022,13:24:46:470,152.8320923,
6/8/2022,13:24:46:520,152.5547333,
6/8/2022,13:24:46:570,152.7089539,
6/8/2022,13:24:46:620,152.7624359,
6/8/2022,13:24:46:670,152.9950256,
6/8/2022,13:25:46:670,162.6405487,
6/8/2022,13:26:46:670,155.0087128,
6/8/2022,13:27:46:670,154.2612,
6/8/2022,13:28:46:670,153.8009949,
6/8/2022,13:29:46:670,154.0796051,
6/8/2022,13:30:46:670,155.1803436,
6/8/2022,13:31:46:670,154.2189026,
6/8/2022,13:32:46:670,150.5895538,
6/8/2022,13:33:46:670,149.0858154,
6/8/2022,13:34:46:670,149.0422821,
6/8/2022,13:35:46:670,148.9427795,
6/8/2022,13:36:46:670,150.8644257,
6/8/2022,13:37:46:670,148.7935333,
6/8/2022,13:38:46:670,143.843277,
6/8/2022,13:39:46:670,141.3544769,
6/8/2022,13:40:46:670,139.9975128,
6/8/2022,13:41:46:670,138.4651794,
6/8/2022,13:42:46:670,137.7537384,
6/8/2022,13:43:46:670,137.4303436,
6/8/2022,13:44:46:670,136.8184052,
6/8/2022,13:45:46:670,136.2897949,
6/8/2022,13:46:46:670,135.5534821,
6/8/2022,13:47:46:670,135.5671692,
6/8/2022,13:48:46:670,134.9440308,
6/8/2022,13:49:46:670,134.5074615,
6/8/2022,13:50:46:670,133.9788513,
6/8/2022,13:51:46:670,133.6430359,
6/8/2022,13:52:46:670,132.8407898,
6/8/2022,13:53:46:670,133.1007538,
6/8/2022,13:54:46:670,132.0223846,
6/8/2022,13:55:46:670,132.1629333,
6/8/2022,13:56:46:670,131.4440308,
6/8/2022,13:57:46:670,130.8880615,
6/8/2022,13:58:46:670,130.3830872,
6/8/2022,13:59:46:670,130.2052307,
6/8/2022,14:00:46:670,129.4452667,
6/8/2022,14:01:46:670,129.1977539,
6/8/2022,14:02:46:670,128.8706512,
6/8/2022,14:03:46:670,128.9539795,
6/8/2022,14:04:46:670,128.7014923,
6/8/2022,14:05:46:670,128.0522461,
6/8/2022,14:06:46:670,128.3793488,
6/8/2022,14:07:46:670,127.9191513,
6/8/2022,14:08:46:670,127.3818436,
6/8/2022,14:09:46:670,127.0161667,
6/8/2022,14:10:46:670,126.9378128,
6/8/2022,14:11:46:670,126.6306,
6/8/2022,14:12:46:670,126.5186539,
6/8/2022,14:13:46:670,126.506218,
6/8/2022,14:14:46:670,126.651741,
6/8/2022,14:15:46:670,126.0198975,
6/8/2022,14:16:46:670,126.0509949,
6/8/2022,14:17:46:670,125.8457718,
6/8/2022,14:18:46:670,125.592041,
6/8/2022,14:19:46:670,125.6368179,
6/8/2022,14:20:46:670,124.6318436,
6/8/2022,14:21:46:670,124.8333359,
6/8/2022,14:22:46:670,125.0211411,
6/8/2022,14:23:46:671,124.8756256,
6/8/2022,14:23:52:398,24.60696602,
6/8/2022,14:23:52:448,16.18656731,
6/8/2022,14:23:52:498,14.72263718,
6/8/2022,14:23:52:548,14.52238846,
6/8/2022,14:23:52:598,14.79601955,
6/8/2022,14:23:52:648,14.80970192,
6/8/2022,14:23:52:698,14.70024872,
6/8/2022,14:23:52:748,14.8594532,
6/8/2022,14:23:52:798,14.81716442,
6/8/2022,14:23:52:848,14.84701538,
6/8/2022,14:23:52:898,14.65422916,
6/8/2022,14:23:52:948,14.74626827,
6/8/2022,14:23:52:998,14.61567211,
6/8/2022,14:23:53:048,14.6405468,
6/8/2022,14:23:53:098,14.64179134,
6/8/2022,14:23:53:148,14.65920353,
6/8/2022,14:23:53:198,14.72014904,
6/8/2022,14:23:53:248,14.60820866,
6/8/2022,14:23:53:298,14.66044807,
6/8/2022,14:23:53:348,14.41169167,
6/8/2022,14:23:53:398,14.41791058,
6/8/2022,14:23:53:449,14.09204006,
6/8/2022,14:23:53:498,14.35198975,
6/8/2022,14:23:53:548,14.44900513,
6/8/2022,14:23:53:598,14.41542244,
6/8/2022,14:23:53:648,14.56094551,
6/8/2022,14:23:53:698,14.59079647,
6/8/2022,14:23:53:748,14.80721378,
6/8/2022,14:23:53:798,14.86318398,
6/8/2022,14:23:53:848,14.80223846,
6/8/2022,14:23:53:898,14.81467628,
6/8/2022,14:23:53:948,14.67164135,
6/8/2022,14:23:53:998,14.6256218,
6/8/2022,14:23:54:048,14.4378109,
6/8/2022,14:23:54:098,14.3743782,
6/8/2022,14:23:54:148,14.17288589,
6/8/2022,14:23:54:198,14.35323429,
6/8/2022,14:23:54:248,14.48258686,
6/8/2022,14:23:54:298,14.69651699,
6/8/2022,14:23:54:348,14.70522404,
6/8/2022,14:23:54:398,14.58457756,
6/8/2022,14:23:54:448,14.45149231,
6/8/2022,14:23:54:498,14.40920353,
6/8/2022,14:23:54:548,14.51865673,
6/8/2022,14:23:54:598,14.84079647,
6/8/2022,14:23:54:648,14.84328365,
6/8/2022,14:23:54:698,14.8756218,
6/8/2022,14:23:54:748,14.63184071,
6/8/2022,14:23:54:798,14.71766186,
6/8/2022,14:23:54:848,14.61194038,
6/8/2022,14:23:54:898,14.38681602,
6/8/2022,14:23:54:948,14.44776154,
6/8/2022,14:23:54:998,14.36567211,
6/8/2022,14:23:55:048,14.39925385,
6/8/2022,14:23:55:098,14.31592083,
6/8/2022,14:23:55:148,14.40547276,
6/8/2022,14:23:55:198,14.48134327,
6/8/2022,14:23:55:248,14.62064648,
6/8/2022,14:23:55:298,14.65174103,
6/8/2022,14:23:55:348,14.56716442,
6/8/2022,14:23:55:398,14.73880577,
6/8/2022,14:24:55:398,14.73258686,
6/8/2022,14:25:55:398,14.74875641,
6/8/2022,14:26:55:398,14.73258686,
6/8/2022,14:27:55:398,14.54850769,
6/8/2022,14:28:55:398,14.37686539,
6/8/2022,14:29:55:398,14.61194038,
6/8/2022,14:30:55:398,14.51368141,
6/8/2022,14:31:55:398,14.82338333,
6/8/2022,14:32:55:398,14.52363205,
6/8/2022,14:33:55:398,14.40049744,
6/8/2022,14:34:55:398,14.45646763,
6/8/2022,14:35:55:398,14.60696507,
6/8/2022,14:36:55:398,14.36442757,
6/8/2022,14:37:55:398,14.36442757,
6/8/2022,14:38:55:398,14.34701538,
6/8/2022,14:39:55:398,14.18159199,
6/8/2022,14:40:55:398,14.29477596,
6/8/2022,14:41:55:398,14.32462692,
6/8/2022,14:42:55:398,14.65547276,
6/8/2022,14:43:55:398,14.45771122,
6/8/2022,14:44:55:398,14.39179134,
6/8/2022,14:45:55:398,14.31343269,
6/8/2022,14:46:55:398,14.33333302,
