Date,Time (UTC),Active Power L1 (W),Reactive Power L1 (Var),Active Power L3 (W),,,
6/7/2022,18:54:05:035,484.0487061,-121.4933624,-0.268667161,,,
6/7/2022,18:54:05:085,485.7054749,-111.184021,-0.447778642,,,
6/7/2022,18:54:05:135,489.2429199,-112.1360703,-0.447778642,,,
6/7/2022,18:54:05:185,494.392395,-108.4439468,-0.403000772,,,
6/7/2022,18:54:05:235,497.4820557,-106.0362396,-0.268667161,,,
6/7/2022,18:54:05:285,498.7806091,-117.8435898,-0.089555725,,,
6/7/2022,18:54:05:335,494.3475952,-118.9651184,-0.044777863,,,
6/7/2022,18:54:05:385,493.9893799,-114.9982986,0.089555725,,,
6/7/2022,18:54:05:435,494.4819336,-121.7426147,-0.044777863,,,
6/7/2022,18:54:05:485,495.5566101,-119.3457413,-0.358222902,,,
6/7/2022,18:54:05:535,493.093811,-126.8128357,-0.492556483,,,
6/7/2022,18:54:05:585,485.1233521,-120.5174103,-0.313445032,,,
6/7/2022,18:54:05:636,481.4515686,-122.0355988,-0.134333581,,,
6/7/2022,18:54:05:687,478.899231,-121.2560577,0,,,
6/7/2022,18:54:05:738,478.6305847,-121.3489685,0.134333581,,,
6/7/2022,18:54:05:788,477.4663391,-122.8655853,0.044777863,,,
6/7/2022,18:54:05:838,471.7795715,-125.8856583,-0.089555725,,,
6/7/2022,18:54:05:888,467.3017883,-116.5005569,-0.044777863,,,
6/7/2022,18:54:05:938,468.3764343,-117.0821762,-0.089555725,,,
6/7/2022,18:54:05:988,473.2572327,-114.2220612,-0.223889321,,,
6/7/2022,18:54:06:038,473.5706787,-123.0321121,-0.134333581,,,
6/7/2022,18:54:06:088,466.8987732,-137.5533905,-0.044777863,,,
6/7/2022,18:54:06:138,467.3913269,-110.9174957,-0.044777863,,,
6/7/2022,18:54:06:188,477.5559082,-109.0709076,0.089555725,,,
6/7/2022,18:54:06:238,487.4070435,-108.6647644,0.089555725,,,
6/7/2022,18:54:13:000,384.462738,-133.8935699,-0.403000772,,,
6/7/2022,18:54:13:051,370.89505,-127.0304489,-0.492556483,,,
6/7/2022,18:54:13:101,365.208252,-125.4828415,-0.447778642,,,
6/7/2022,18:54:13:151,358.9393616,-133.2947845,-0.313445032,,,
6/7/2022,18:54:13:201,348.9538879,-144.7611389,-0.134333581,,,
6/7/2022,18:54:13:251,340.2669678,-138.9783783,-0.268667161,,,
6/7/2022,18:54:13:301,334.5354004,-129.6665649,-0.223889321,,,
6/7/2022,18:54:13:351,337.2668762,-119.0093155,0.044777863,,,
6/7/2022,18:54:13:401,344.9238892,-107.3641663,0,,,
6/7/2022,18:54:13:451,355.401886,-117.520752,-0.134333581,,,
6/7/2022,18:54:13:501,364.0888062,-115.7131119,-0.134333581,,,
6/7/2022,18:54:13:551,367.894928,-119.0294189,-0.313445032,,,
6/7/2022,18:54:13:601,370.1338196,-128.7681885,-0.537334323,,,
6/7/2022,18:54:13:651,373.5816956,-123.6696548,-0.447778642,,,
6/7/2022,18:54:13:701,378.7759399,-115.7260742,-0.447778642,,,
6/7/2022,18:54:13:752,382.8955078,-116.0158157,-0.537334323,,,
6/7/2022,18:54:13:802,385.9403992,-122.9836655,-0.537334323,,,
6/7/2022,18:54:13:852,385.000061,-124.4809723,-0.403000772,,,
6/7/2022,18:54:13:902,379.4924011,-134.5960541,-0.223889321,,,
6/7/2022,18:54:13:952,378.4177246,-115.860199,-0.089555725,,,
6/7/2022,18:54:14:002,381.7312927,-115.8330612,0.089555725,,,
6/7/2022,18:54:14:052,385.6269531,-125.7424927,0.134333581,,,
6/7/2022,18:54:14:102,385.000061,-129.1654968,0.089555725,,,
6/7/2022,18:54:14:152,383.6119385,-126.1915054,0,,,
6/7/2022,18:54:14:202,380.1192627,-112.0229797,0.179111451,,,
6/7/2022,18:54:14:252,376.40271,-134.7482605,0,,,
6/7/2022,18:54:14:302,372.1040344,-127.9176483,0.044777863,,,
6/7/2022,18:54:14:352,373.492157,-116.1841354,0.223889321,,,
6/7/2022,18:54:14:402,375.5071716,-122.0104752,0.223889321,,,
6/7/2022,18:54:14:452,372.9996033,-126.2108994,0,,,
6/7/2022,18:54:14:502,374.5220337,-112.5951843,-0.089555725,,,
6/7/2022,18:54:14:552,370.0442505,-121.4717789,-0.044777863,,,
6/7/2022,18:54:14:602,363.2380371,-126.6959686,0,,,
6/7/2022,18:54:14:652,356.7900085,-125.0929947,-0.134333581,,,
6/7/2022,18:54:14:702,358.7154541,-124.9944992,-0.223889321,,,
6/7/2022,18:54:14:752,361.7603455,-135.0895538,-0.447778642,,,
6/7/2022,18:54:14:802,363.9544678,-115.992485,-0.447778642,,,
6/7/2022,18:54:14:852,369.5964661,-125.3119736,-0.447778642,,,
6/7/2022,18:54:14:902,370.9398193,-123.5106888,-0.313445032,,,
6/7/2022,18:54:14:952,371.3876038,-126.8765869,-0.403000772,,,
6/7/2022,18:54:15:002,371.8353577,-127.6512756,-0.358222902,,,
6/7/2022,18:54:15:052,372.4174805,-121.612236,-0.358222902,,,
6/7/2022,18:54:15:102,375.1041565,-112.4308701,-0.582112193,,,
6/7/2022,18:54:15:152,378.6863708,-115.9202652,-0.582112193,,,
6/7/2022,18:54:15:202,378.6416016,-120.3731766,-0.537334323,,,
6/7/2022,18:54:15:202,378.6416016,-120.3731766,-0.537334323,,,
6/7/2022,18:54:15:252,375.1937256,-126.499733,-0.403000772,,,
6/7/2022,18:54:15:302,372.4622498,-122.1435699,-0.403000772,,,
6/7/2022,18:54:15:352,365.3425903,-137.277832,-0.358222902,,,
6/7/2022,18:54:15:402,358.8050232,-127.1271667,-0.313445032,,,
6/7/2022,18:54:15:452,352.4017944,-122.4884033,-0.089555725,,,
6/7/2022,18:54:15:502,349.1329956,-137.3756866,0,,,
6/7/2022,18:54:15:552,341.8789673,-123.0224609,0.044777863,,,
6/7/2022,18:54:15:602,341.5655518,-119.4641037,0.044777863,,,
6/7/2022,18:54:15:652,347.9239807,-121.2732086,0.089555725,,,
6/7/2022,18:54:15:702,357.4169006,-121.3781357,0.044777863,,,
6/7/2022,18:54:15:752,361.6708069,-121.7198334,-0.044777863,,,
6/7/2022,18:54:15:802,363.9544678,-126.683136,0.134333581,,,
6/7/2022,18:54:15:852,362.7454529,-123.9160461,0.044777863,,,
6/7/2022,18:54:15:902,362.0737915,-115.2229919,0.044777863,,,
6/7/2022,18:54:15:952,355.8049011,-102.6132965,0.089555725,,,
6/7/2022,18:54:16:002,359.4319153,-113.936676,0.089555725,,,
6/7/2022,18:54:18:339,462.0627747,-101.6968765,-0.268667161,,,
6/7/2022,18:54:18:389,486.7801514,-96.09934235,-0.179111451,,,
6/7/2022,18:54:18:440,513.781189,-91.81456757,0.044777863,,,
6/7/2022,18:54:18:490,528.7817993,-116.5905762,0.134333581,,,
6/7/2022,18:54:18:540,523.8562012,-112.2952347,0.134333581,,,
6/7/2022,18:54:18:590,521.7068481,-109.4388351,0,,,
6/7/2022,18:54:18:640,527.7070923,-105.1962204,-0.044777863,,,
6/7/2022,18:54:18:690,540.2001343,-100.3482819,-0.179111451,,,
6/7/2022,18:54:18:740,550.3199463,-103.9709244,-0.089555725,,,
6/7/2022,18:54:18:790,558.6486206,-103.3126755,-0.134333581,,,
6/7/2022,18:54:18:840,564.2906494,-113.055542,-0.044777863,,,
6/7/2022,18:54:18:890,561.7382813,-118.0689011,0.134333581,,,
6/7/2022,18:54:18:940,557.8425903,-115.3136292,0.179111451,,,
6/7/2022,18:54:18:990,555.6932983,-109.3991623,0.134333581,,,
6/7/2022,18:54:19:040,560.1710815,-103.1000519,0.044777863,,,
6/7/2022,18:54:19:090,568.8131714,-109.4260712,0.134333581,,,
6/7/2022,18:54:19:140,567.0668335,-113.6829681,0.179111451,,,
6/7/2022,18:54:19:190,550.9915771,-122.9164963,0.089555725,,,
6/7/2022,18:54:19:240,533.6625977,-128.9068756,-0.223889321,,,
6/7/2022,18:54:19:290,514.9901733,-129.6896515,-0.447778642,,,
6/7/2022,18:54:19:340,502.4971619,-127.0205612,-0.626890063,,,
6/7/2022,18:54:19:390,497.840271,-127.0086823,-0.492556483,,,
6/7/2022,18:54:19:440,492.243042,-131.5874634,-0.268667161,,,
6/7/2022,18:54:19:490,481.4963684,-134.583847,-0.089555725,,,
6/7/2022,18:54:19:540,472.1825562,-126.3557205,-0.044777863,,,
6/7/2022,18:54:19:590,464.4807739,-130.9538269,-0.044777863,,,
6/7/2022,18:54:19:640,455.7938538,-130.1385345,-0.044777863,,,
6/7/2022,18:54:19:690,450.5996399,-130.0444946,0.044777863,,,
6/7/2022,18:54:19:740,448.8085327,-127.6155167,-0.134333581,,,
6/7/2022,18:54:19:790,451.7190857,-125.4597321,-0.223889321,,,
6/7/2022,18:54:19:840,455.8386536,-121.2275162,-0.492556483,,,
6/7/2022,18:54:19:890,458.2118835,-125.8183899,-0.447778642,,,
6/7/2022,18:54:19:940,461.9732056,-115.3885498,-0.313445032,,,
6/7/2022,18:54:19:990,462.6896667,-132.8242645,-0.268667161,,,
6/7/2022,18:54:20:040,454.2714233,-131.3141022,-0.179111451,,,
6/7/2022,18:54:20:090,457.5849915,-103.9843216,-0.044777863,,,
6/7/2022,18:54:20:140,472.4960022,-106.6383057,-0.044777863,,,
6/7/2022,18:54:20:190,490.7206116,-110.8186417,0.044777863,,,
6/7/2022,18:54:20:240,499.0045166,-115.2213058,0.179111451,,,
6/7/2022,18:54:20:640,477.0185852,-122.4282227,-0.223889321,,,
6/7/2022,18:54:20:690,476.302124,-127.8434143,-0.313445032,,,
6/7/2022,18:54:20:740,472.8990173,-131.483429,-0.403000772,,,
6/7/2022,18:54:20:790,466.0480042,-125.731636,-0.313445032,,,
6/7/2022,18:54:20:840,467.16745,-124.4198303,-0.403000772,,,
6/7/2022,18:54:20:890,467.4360962,-132.447525,-0.268667161,,,
6/7/2022,18:54:20:940,463.9882202,-128.0304108,-0.268667161,,,
6/7/2022,18:54:20:990,458.7939758,-127.8944778,-0.447778642,,,
6/7/2022,18:54:21:040,448.2264099,-136.8787537,-0.358222902,,,
6/7/2022,18:54:21:090,443.7038269,-112.4998932,-0.223889321,,,
6/7/2022,18:54:21:140,458.2118835,-102.2077026,-0.089555725,,,
6/7/2022,18:54:21:190,479.526123,-106.7618332,0,,,
6/7/2022,18:54:21:240,493.9446106,-109.1476059,0,,,
6/7/2022,18:54:21:290,501.7359619,-111.5194244,-0.179111451,,,
6/7/2022,18:54:21:340,508.9899597,-117.8261108,-0.358222902,,,
6/7/2022,18:54:28:007,402.7320862,-153.6079407,0.223889321,,,
6/7/2022,18:54:28:057,375.2384949,-143.4078522,0.089555725,,,
6/7/2022,18:54:28:107,358.2676697,-148.2440338,0.044777863,,,
6/7/2022,18:54:28:157,339.6848755,-143.4771271,0.044777863,,,
6/7/2022,18:54:28:207,333.8189697,-125.3468323,0.179111451,,,
6/7/2022,18:54:28:257,329.7889709,-132.1212311,0.044777863,,,
6/7/2022,18:54:28:307,332.3860779,-117.4319229,-0.044777863,,,
6/7/2022,18:54:28:357,337.3564148,-113.9794693,-0.358222902,,,
6/7/2022,18:54:28:407,342.6849976,-128.7248535,-0.403000772,,,
6/7/2022,18:54:28:457,347.6105347,-117.338501,-0.537334323,,,
6/7/2022,18:54:28:508,347.7896729,-131.0023804,-0.582112193,,,
6/7/2022,18:54:28:558,342.9536438,-129.5957184,-0.492556483,,,
6/7/2022,18:54:28:608,341.9237671,-115.0607452,-0.268667161,,,
6/7/2022,18:54:28:658,340.8043213,-122.5526581,-0.134333581,,,
6/7/2022,18:54:28:708,340.3117676,-115.1599197,0,,,
6/7/2022,18:54:28:758,340.4013062,-125.0930862,0.134333581,,,
6/7/2022,18:54:28:808,344.1178894,-119.1317444,0.223889321,,,
6/7/2022,18:54:28:858,349.1777649,-120.9660187,-0.089555725,,,
6/7/2022,18:54:28:908,355.4914551,-124.1483765,-0.223889321,,,
6/7/2022,18:54:28:958,355.3571167,-126.1705475,-0.134333581,,,
6/7/2022,18:54:29:008,353.7898865,-118.7244263,-0.223889321,,,
6/7/2022,18:54:29:058,352.5361023,-123.6439743,-0.447778642,,,
6/7/2022,18:54:29:108,351.1032104,-131.434082,-0.582112193,,,
6/7/2022,18:54:29:158,350.2524414,-125.7109985,-0.626890063,,,
6/7/2022,18:54:29:208,350.9689026,-125.6111374,-0.626890063,,,
6/7/2022,18:54:29:258,350.6106567,-123.3144608,-0.403000772,,,
6/7/2022,18:54:29:308,349.4464417,-129.0703278,-0.179111451,,,
6/7/2022,18:54:29:358,346.9388733,-118.266861,-0.179111451,,,
6/7/2022,18:54:29:408,352.0435486,-117.0214844,-0.179111451,,,
6/7/2022,18:54:29:458,356.0287781,-117.807579,-0.358222902,,,
6/7/2022,18:54:29:508,356.1631165,-120.4161682,-0.492556483,,,
6/7/2022,18:54:29:558,353.4316711,-126.3688126,-0.358222902,,,
6/7/2022,18:54:29:608,352.177887,-120.5704956,-0.223889321,,,
6/7/2022,18:54:29:658,346.9836731,-127.1362457,0.044777863,,,
6/7/2022,18:54:29:708,345.2373352,-118.9848404,0.089555725,,,
6/7/2022,18:54:29:758,348.3269958,-125.4724731,0.089555725,,,
6/7/2022,18:54:29:808,350.8345642,-126.3396149,-0.044777863,,,
6/7/2022,18:54:29:858,349.9837646,-119.1747589,0,,,
6/7/2022,18:54:29:908,351.7301025,-114.6174622,-0.134333581,,,
6/7/2022,18:54:29:958,353.2973328,-121.7496948,-0.179111451,,,
6/7/2022,18:54:30:008,353.6107788,-123.5070343,-0.223889321,,,
6/7/2022,18:54:30:058,353.6107788,-125.4079285,-0.223889321,,,
6/7/2022,18:54:30:108,351.6853333,-128.893631,-0.447778642,,,
6/7/2022,18:54:30:158,346.6702271,-123.6945038,-0.492556483,,,
6/7/2022,18:54:30:208,347.117981,-122.163826,-0.223889321,,,
6/7/2022,18:54:30:258,345.1925354,-124.9475861,-0.044777863,,,
6/7/2022,18:54:30:308,338.610199,-122.5962143,0,,,
6/7/2022,18:54:30:358,334.3115234,-123.4360657,-0.134333581,,,
6/7/2022,18:54:30:408,335.2966309,-115.198082,-0.268667161,,,
6/7/2022,18:54:30:458,338.7445374,-118.6743317,-0.313445032,,,
6/7/2022,18:54:33:235,458.7939758,-91.67433929,-0.223889321,,,
6/7/2022,18:54:33:286,486.959259,-90.34860992,0,,,
6/7/2022,18:54:33:336,501.2881775,-113.4020615,0.179111451,,,
6/7/2022,18:54:33:386,501.1538391,-117.9924774,0.268667161,,,
6/7/2022,18:54:33:436,500.4821777,-119.6953278,0.089555725,,,
6/7/2022,18:54:33:486,498.6462708,-109.3979034,-0.179111451,,,
6/7/2022,18:54:33:536,505.3629456,-102.1290054,-0.313445032,,,
6/7/2022,18:54:33:586,525.6025391,-92.21626282,-0.223889321,,,
6/7/2022,18:54:33:636,543.2002563,-96.68783569,-0.268667161,,,
6/7/2022,18:54:33:686,557.3052979,-97.79156494,-0.313445032,,,
6/7/2022,18:54:33:736,565.3652954,-104.0152664,-0.179111451,,,
6/7/2022,18:54:33:786,572.3954468,-102.7681732,0,,,
6/7/2022,18:54:33:836,570.8729858,-111.6332245,0,,,
6/7/2022,18:54:33:886,554.7081909,-121.6901169,-0.089555725,,,
6/7/2022,18:54:33:936,531.2445679,-132.3397217,-0.358222902,,,
6/7/2022,18:54:33:986,493.4968262,-150.6784821,-0.358222902,,,
6/7/2022,18:54:34:037,448.6741943,-148.0207825,-0.134333581,,,
6/7/2022,18:54:34:086,433.1810303,-122.8580399,-0.089555725,,,
6/7/2022,18:54:34:136,432.3302612,-123.2392426,0.134333581,,,
6/7/2022,18:54:34:186,429.8674927,-129.7578278,0.134333581,,,
6/7/2022,18:54:34:236,426.1509094,-127.6269836,0.134333581,,,
6/7/2022,18:54:34:286,413.5235596,-106.0373688,0.089555725,,,
6/7/2022,18:54:34:336,419.9267883,-111.0223389,0.268667161,,,
6/7/2022,18:54:34:386,431.4794922,-116.2172623,0.089555725,,,
6/7/2022,18:54:34:436,436.9423828,-121.0119934,0.223889321,,,
6/7/2022,18:54:34:486,438.6439514,-116.4850845,0.179111451,,,
6/7/2022,18:54:34:536,444.4202881,-110.7198868,0.223889321,,,
6/7/2022,18:54:34:586,443.2112732,-111.3643494,0.134333581,,,
6/7/2022,18:54:34:636,450.8235168,-102.8669052,0.089555725,,,
6/7/2022,18:54:34:686,464.3016663,-107.2723236,-0.134333581,,,
6/7/2022,18:54:34:736,477.8693542,-110.286087,-0.179111451,,,
6/7/2022,18:54:34:786,482.9740295,-110.6233673,-0.268667161,,,
6/7/2022,18:54:34:836,487.4518127,-111.3930435,-0.134333581,,,
6/7/2022,18:54:34:886,489.869812,-116.1874619,-0.044777863,,,
6/7/2022,18:54:34:936,484.7651367,-112.6501846,-0.134333581,,,
6/7/2022,18:54:35:336,503.6614075,-107.7295761,-0.089555725,,,
6/7/2022,18:54:35:386,506.2137451,-108.6964417,-0.089555725,,,
6/7/2022,18:54:35:436,502.9449463,-121.0688705,0,,,
6/7/2022,18:54:35:486,495.7804871,-129.4521027,-0.179111451,,,
6/7/2022,18:54:35:536,480.1530151,-129.5273895,-0.313445032,,,
6/7/2022,18:54:35:586,462.1523132,-135.0272064,-0.358222902,,,
6/7/2022,18:54:35:636,453.2863159,-128.8140259,-0.492556483,,,
6/7/2022,18:54:35:686,451.6743164,-124.557785,-0.313445032,,,
6/7/2022,18:54:35:736,451.3608704,-117.1570358,-0.134333581,,,
6/7/2022,18:54:35:786,454.8087463,-114.5884933,-0.134333581,,,
6/7/2022,18:54:35:836,463.6300049,-110.1158981,-0.134333581,,,
6/7/2022,18:54:35:886,467.9734497,-123.0766525,-0.134333581,,,
6/7/2022,18:54:35:936,463.5852051,-119.3483124,-0.313445032,,,
6/7/2022,18:54:35:986,455.7938538,-124.573143,-0.313445032,,,
6/7/2022,18:54:36:036,448.539856,-116.2746201,-0.313445032,,,
6/7/2022,18:54:36:086,450.5996399,-107.295784,-0.179111451,,,
6/7/2022,18:54:36:136,465.3763123,-99.32160187,-0.044777863,,,
6/7/2022,18:54:36:186,483.1083679,-102.0378036,-0.134333581,,,
6/7/2022,18:54:36:236,505.5420837,-99.75244141,-0.044777863,,,
6/7/2022,18:54:42:890,405.150116,-184.4197083,-0.358222902,,,
6/7/2022,18:54:42:940,373.6264954,-155.5038452,-0.313445032,,,
6/7/2022,18:54:42:990,355.715332,-136.4869843,-0.223889321,,,
6/7/2022,18:54:43:040,345.5507813,-139.9371338,-0.403000772,,,
6/7/2022,18:54:43:090,341.1625366,-132.8991089,-0.358222902,,,
6/7/2022,18:54:43:140,339.3266296,-126.177887,-0.313445032,,,
6/7/2022,18:54:43:190,341.4759827,-131.5041809,0,,,
6/7/2022,18:54:43:240,340.0878601,-143.148819,0,,,
6/7/2022,18:54:43:290,327.5948486,-132.5170593,0.089555725,,,
6/7/2022,18:54:43:340,314.8779297,-123.0493851,0.089555725,,,
6/7/2022,18:54:43:390,316.1764832,-120.5861053,0.044777863,,,
6/7/2022,18:54:43:440,323.6991577,-119.664566,0.044777863,,,
6/7/2022,18:54:43:490,327.2814026,-125.1234207,-0.089555725,,,
6/7/2022,18:54:43:540,335.699646,-113.8643112,-0.179111451,,,
6/7/2022,18:54:43:590,347.117981,-114.0063705,0,,,
6/7/2022,18:54:43:640,358.6259155,-113.3148575,0,,,
6/7/2022,18:54:43:690,366.372467,-120.1903305,0.044777863,,,
6/7/2022,18:54:43:740,368.3874817,-113.4707108,0.089555725,,,
6/7/2022,18:54:43:790,366.0142517,-126.238327,0.134333581,,,
6/7/2022,18:54:43:840,362.3424683,-125.5715103,0.179111451,,,
6/7/2022,18:54:43:890,358.7602234,-122.0081024,0.089555725,,,
6/7/2022,18:54:43:940,355.8944397,-110.1885452,-0.268667161,,,
6/7/2022,18:54:43:990,358.2676697,-116.7934265,-0.223889321,,,
6/7/2022,18:54:44:040,361.4916992,-112.4904022,-0.223889321,,,
6/7/2022,18:54:44:090,366.372467,-117.8510666,-0.179111451,,,
6/7/2022,18:54:44:140,368.6113586,-133.2678986,-0.268667161,,,
6/7/2022,18:54:44:190,363.372345,-130.0888519,-0.358222902,,,
6/7/2022,18:54:44:240,359.0736694,-130.2353821,-0.223889321,,,
6/7/2022,18:54:44:290,353.8346863,-127.1588821,-0.268667161,,,
6/7/2022,18:54:44:340,357.3273315,-114.730545,-0.089555725,,,
6/7/2022,18:54:44:390,362.0737915,-115.5875549,-0.179111451,,,
6/7/2022,18:54:44:440,363.9544678,-121.9595413,-0.089555725,,,
6/7/2022,18:54:44:490,361.4468994,-118.3660431,-0.089555725,,,
6/7/2022,18:54:44:540,354.5063477,-136.6123962,-0.044777863,,,
6/7/2022,18:54:44:590,347.0284424,-129.8309631,0.044777863,,,
6/7/2022,18:54:44:640,343.1327515,-123.7253647,0.044777863,,,
6/7/2022,18:54:44:690,346.6702271,-114.9514771,-0.134333581,,,
6/7/2022,18:54:44:740,348.3717651,-130.2318268,-0.223889321,,,
6/7/2022,18:54:44:790,350.3867798,-132.1220093,-0.403000772,,,
6/7/2022,18:54:44:840,349.9389954,-117.5573883,-0.492556483,,,
6/7/2022,18:54:44:890,352.4017944,-110.4777756,-0.313445032,,,
6/7/2022,18:54:44:940,360.1931152,-122.852356,-0.313445032,,,
6/7/2022,18:54:44:990,362.1633606,-126.0149918,-0.358222902,,,
6/7/2022,18:54:45:040,359.6557922,-118.6109848,-0.223889321,,,
6/7/2022,18:54:45:090,358.1781311,-127.3026199,0,,,
6/7/2022,18:54:45:140,355.5809937,-129.5524445,0.179111451,,,
6/7/2022,18:54:45:190,352.9838867,-128.3739014,0.358222902,,,
6/7/2022,18:54:45:240,352.8495483,-120.6732712,0.313445032,,,
6/7/2022,18:54:45:290,350.2076721,-126.4931564,0.044777863,,,
6/7/2022,18:54:45:340,349.6255493,-117.4675217,-0.223889321,,,
6/7/2022,18:54:45:390,351.0136719,-112.7359619,-0.268667161,,,
6/7/2022,18:54:45:440,354.32724,-123.1118622,-0.268667161,,,
6/7/2022,18:54:45:490,355.5362244,-117.736145,-0.223889321,,,
6/7/2022,18:54:45:540,358.8050232,-116.1160278,-0.313445032,,,
6/7/2022,18:54:45:591,360.0140076,-127.2927094,-0.358222902,,,
6/7/2022,18:54:45:641,359.8796692,-122.6456909,-0.358222902,,,
6/7/2022,18:54:45:691,358.8945618,-117.0369415,-0.447778642,,,
6/7/2022,18:54:45:741,360.1483459,-131.3995819,-0.268667161,,,
6/7/2022,18:54:45:791,356.4317932,-132.1201477,-0.179111451,,,
6/7/2022,18:54:45:841,353.9689941,-115.3779449,0,,,
6/7/2022,18:54:45:891,356.6556702,-133.9256897,0.223889321,,,
6/7/2022,18:54:48:328,461.2119751,-90.37169647,0.134333581,,,
6/7/2022,18:54:48:378,489.869812,-90.15202332,0.089555725,,,
6/7/2022,18:54:48:428,521.4382324,-105.626915,0.089555725,,,
6/7/2022,18:54:48:478,531.6027832,-116.680542,-0.134333581,,,
6/7/2022,18:54:48:528,528.6026611,-106.4714966,-0.089555725,,,
6/7/2022,18:54:48:578,527.348877,-108.3411865,-0.089555725,,,
6/7/2022,18:54:48:628,535.5880127,-100.2545319,-0.089555725,,,
6/7/2022,18:54:48:678,550.7677002,-97.57897186,-0.134333581,,,
6/7/2022,18:54:48:729,571.1864014,-98.88046265,-0.179111451,,,
6/7/2022,18:54:48:780,581.9779053,-98.21683502,-0.089555725,,,
6/7/2022,18:54:48:830,588.4259033,-106.4200592,-0.044777863,,,
6/7/2022,18:54:48:880,585.1123047,-116.032196,-0.134333581,,,
6/7/2022,18:54:48:930,574.1865234,-125.8035583,0.089555725,,,
6/7/2022,18:54:48:980,558.8276978,-116.2494278,0.089555725,,,
6/7/2022,18:54:49:030,549.3348389,-118.5864944,0,,,
6/7/2022,18:54:49:080,541.0957031,-117.4055023,0.134333581,,,
6/7/2022,18:54:49:130,536.2149048,-122.6623154,0.134333581,,,
6/7/2022,18:54:49:180,528.4683228,-121.9537125,-0.089555725,,,
6/7/2022,18:54:49:230,522.1098633,-121.7794571,-0.223889321,,,
6/7/2022,18:54:49:280,511.7662048,-123.4352493,-0.403000772,,,
6/7/2022,18:54:49:330,501.4225159,-120.2215271,-0.403000772,,,
6/7/2022,18:54:49:380,491.9295959,-128.8970184,-0.313445032,,,
6/7/2022,18:54:49:430,481.4515686,-127.937561,-0.044777863,,,
6/7/2022,18:54:49:480,472.4960022,-120.7935333,0,,,
6/7/2022,18:54:49:530,465.9584351,-131.0595398,-0.134333581,,,
6/7/2022,18:54:49:580,456.4655457,-137.9129944,0.044777863,,,
6/7/2022,18:54:49:630,445.5397339,-129.0813904,0.089555725,,,
6/7/2022,18:54:49:680,438.5991516,-127.4545746,0.223889321,,,
6/7/2022,18:54:49:730,435.4199524,-122.8994751,0.268667161,,,
6/7/2022,18:54:49:780,432.0615845,-123.290741,0.223889321,,,
6/7/2022,18:54:49:830,433.136261,-123.1469803,0.179111451,,,
6/7/2022,18:54:49:880,437.0767212,-122.6100464,0.268667161,,,
6/7/2022,18:54:49:930,442.8978271,-109.9664536,0,,,
6/7/2022,18:54:49:980,452.5250854,-104.4143524,-0.179111451,,,
6/7/2022,18:54:50:030,466.5405579,-102.2450256,-0.313445032,,,
6/7/2022,18:54:50:080,486.1532593,-100.2411346,-0.358222902,,,
6/7/2022,18:54:50:130,498.8253784,-106.2202148,-0.044777863,,,
6/7/2022,18:54:50:180,508.7660828,-108.7523117,-0.134333581,,,
6/7/2022,18:54:50:230,515.3484497,-108.1895523,-0.492556483,,,
6/7/2022,18:54:50:280,510.870636,-121.262207,-0.582112193,,,
6/7/2022,18:54:50:330,505.5420837,-119.1453934,-0.537334323,,,
6/7/2022,18:54:50:380,496.3178406,-127.6904373,-0.447778642,,,
6/7/2022,18:54:50:430,484.6307983,-120.9097595,-0.358222902,,,
6/7/2022,18:54:50:480,475.9439087,-123.8266449,-0.313445032,,,
6/7/2022,18:54:50:530,472.1825562,-119.7264175,-0.268667161,,,
6/7/2022,18:54:50:580,469.854126,-124.7101822,-0.223889321,,,
6/7/2022,18:54:50:630,466.7644348,-128.1003571,-0.223889321,,,
6/7/2022,18:54:50:680,461.6597595,-115.9768906,-0.358222902,,,
6/7/2022,18:54:50:730,463.7643127,-113.5888138,-0.403000772,,,
6/7/2022,18:54:50:780,467.6600037,-119.0173798,-0.492556483,,,
6/7/2022,18:54:50:830,468.3764343,-127.6788712,-0.403000772,,,
6/7/2022,18:54:50:880,466.3166504,-124.1108704,-0.268667161,,,
6/7/2022,18:54:50:930,465.7345581,-122.2103271,-0.313445032,,,
6/7/2022,18:54:50:980,466.2271118,-117.5414505,-0.268667161,,,
6/7/2022,18:54:51:030,469.4063416,-111.2384644,-0.223889321,,,
6/7/2022,18:54:51:080,475.451355,-107.0874481,-0.044777863,,,
6/7/2022,18:54:51:130,486.421936,-102.839035,-0.044777863,,,
6/7/2022,18:54:51:180,497.9746094,-112.5812988,-0.223889321,,,
6/7/2022,18:54:51:230,504.9151917,-112.0265274,-0.223889321,,,
6/7/2022,18:54:51:280,507.1540833,-110.0456696,-0.313445032,,,
6/7/2022,18:54:51:330,508.9004211,-117.7751999,-0.179111451,,,
6/7/2022,18:54:58:046,407.7919922,-134.4333649,0.044777863,,,
6/7/2022,18:54:58:096,395.9706421,-134.2859039,0.044777863,,,
6/7/2022,18:54:58:146,383.2089539,-148.3026733,-0.134333581,,,
6/7/2022,18:54:58:196,372.4174805,-141.4537506,-0.268667161,,,
6/7/2022,18:54:58:246,368.6113586,-126.7073059,-0.358222902,,,
6/7/2022,18:54:58:296,367.0441284,-132.0730591,-0.313445032,,,
6/7/2022,18:54:58:346,363.8648987,-132.5762634,-0.268667161,,,
6/7/2022,18:54:58:396,363.2828064,-134.1029053,-0.134333581,,,
