Date,Time (UTC),Active Power L1 (W),Reactive Power L1 (Var),Active Power L3 (W)
6/3/2022,13:40:47:655,32.06095123,-61.08336258,-0.134333581
6/3/2022,13:41:47:656,32.0161705,-61.18985367,-0.447778642
6/3/2022,13:42:47:657,32.06095123,-61.84817505,-0.044777863
6/3/2022,13:43:47:657,32.19528198,-60.56672287,0
6/3/2022,13:44:47:657,32.06095123,-61.53796387,0.134333581
6/3/2022,13:45:47:659,32.19528198,-62.11539078,-0.223889321
6/3/2022,13:46:47:659,31.74750519,-61.23870468,-0.313445032
6/3/2022,13:47:47:659,31.61317062,-61.1460762,-0.358222902
6/3/2022,13:48:17:070,257.3831482,132.1954956,-0.089555725
6/3/2022,13:48:17:121,688.7730713,287.6742859,0.268667161
6/3/2022,13:48:17:171,1030.965454,454.9914856,0.403000772
6/3/2022,13:48:17:221,1226.689575,463.9682312,0.313445032
6/3/2022,13:48:17:271,1245.496216,468.8037415,0.268667161
6/3/2022,13:48:17:321,1145.417725,349.1257019,0
6/3/2022,13:48:17:371,1045.025757,318.1451721,0
6/3/2022,13:48:17:421,975.0827637,306.8110657,0
6/3/2022,13:48:17:471,932.9019775,286.7450867,0.089555725
6/3/2022,13:48:17:521,909.2592773,271.6853333,0.134333581
6/3/2022,13:48:17:571,896.1393433,262.9744568,0.179111451
6/3/2022,13:48:17:621,889.0197144,250.382843,0.134333581
6/3/2022,13:48:17:671,884.4075928,245.4439087,0.044777863
6/3/2022,13:48:17:721,880.9596558,244.5802002,0.089555725
6/3/2022,13:48:17:771,876.3027954,241.239151,-0.134333581
6/3/2022,13:48:17:821,869.9890747,239.3978271,-0.313445032
6/3/2022,13:48:17:871,860.0484009,231.9715729,-0.403000772
6/3/2022,13:48:17:921,846.0776978,220.7680359,-0.403000772
6/3/2022,13:48:17:971,826.4202271,213.0591583,-0.268667161
6/3/2022,13:48:18:021,797.2698364,204.0446625,-0.134333581
6/3/2022,13:48:18:071,751.6411743,198.0051117,0.044777863
6/3/2022,13:48:18:121,674.847168,216.9416809,0.179111451
6/3/2022,13:48:18:171,563.2159424,255.3045654,0.223889321
6/3/2022,13:48:18:221,452.0325317,275.0545349,0.134333581
6/3/2022,13:48:18:271,363.4619141,252.1406097,0.044777863
6/3/2022,13:48:18:322,301.668457,222.8435059,-0.179111451
6/3/2022,13:48:18:372,260.6071472,197.8504486,-0.492556483
6/3/2022,13:48:18:422,234.0091095,170.8848419,-0.716445804
6/3/2022,13:48:18:472,216.7248535,155.6347046,-0.716445804
6/3/2022,13:48:18:522,205.2169495,144.6829529,-0.537334323
6/3/2022,13:48:18:572,198.0972595,134.3865967,-0.492556483
6/3/2022,13:48:18:622,193.0821381,126.089325,-0.134333581
6/3/2022,13:48:18:672,189.3655853,118.5125046,0
6/3/2022,13:48:18:722,186.6789093,114.7609024,-0.268667161
6/3/2022,13:48:18:772,184.798233,111.3107147,-0.134333581
6/3/2022,13:48:18:822,183.2757874,108.7181854,-0.179111451
6/3/2022,13:48:18:872,182.1115723,109.7754211,-0.313445032
6/3/2022,13:48:18:922,181.0368958,110.2347717,-0.044777863
6/3/2022,13:48:18:972,180.3652344,108.5688705,0.134333581
6/3/2022,13:48:19:022,179.7831116,110.6401901,0.223889321
6/3/2022,13:48:19:072,179.201004,111.5003967,0.134333581
6/3/2022,13:48:19:122,178.5741119,112.4845047,0.089555725
6/3/2022,13:48:19:172,178.4397888,110.7163391,0.044777863
6/3/2022,13:48:19:222,178.3054504,111.0755692,-0.089555725
6/3/2022,13:48:19:272,178.0815582,112.6821823,-0.089555725
6/3/2022,13:48:19:322,177.857666,112.8883057,-0.134333581
6/3/2022,13:48:19:372,177.7233429,117.1676178,-0.313445032
6/3/2022,13:48:19:422,177.6785583,109.9767532,-0.223889321
6/3/2022,13:48:19:472,177.54422,112.8779144,0
6/3/2022,13:48:19:522,177.3651123,105.8846512,0.044777863
6/3/2022,13:48:19:572,177.2755585,105.7912674,-0.044777863
6/3/2022,13:48:19:622,177.4994507,106.7432251,-0.223889321
6/3/2022,13:48:19:672,177.3651123,105.1191101,-0.089555725
6/3/2022,13:48:19:722,177.4546661,109.1300278,-0.089555725
6/3/2022,13:48:19:772,177.320343,109.4270401,0.044777863
6/3/2022,13:48:19:822,177.0964508,110.5782013,0.089555725
6/3/2022,13:48:19:872,177.006897,109.3525314,-0.089555725
6/3/2022,13:48:19:922,177.0516663,115.6034622,0.044777863
6/3/2022,13:48:19:972,177.2307739,112.153183,0
6/3/2022,13:48:20:022,177.3651123,111.46875,0.044777863
6/3/2022,13:48:20:072,177.3651123,115.1936798,0.044777863
6/3/2022,13:49:20:072,186.6789093,116.6136551,0.358222902
6/3/2022,13:50:20:072,176.7830048,105.2533417,0.134333581
6/3/2022,13:51:20:073,172.8873291,112.5344543,0.044777863
6/3/2022,13:52:20:075,169.036438,110.0570145,-0.089555725
6/3/2022,13:53:20:075,166.9318695,104.9935684,0
6/3/2022,13:54:20:076,166.1258698,107.5181122,0.134333581
6/3/2022,13:55:20:076,166.3049774,107.7894287,-0.582112193
6/3/2022,13:56:20:076,165.8572083,107.9181595,-0.044777863
6/3/2022,13:57:20:077,165.9019775,105.9666214,0.089555725
6/3/2022,13:58:20:077,165.3646545,106.43853,-0.313445032
6/3/2022,13:59:20:077,166.2154236,100.3328857,0.134333581
6/3/2022,14:00:20:077,165.7676544,105.7850342,-0.537334323
6/3/2022,14:01:20:077,166.7079773,106.4730606,-0.313445032
6/3/2022,14:02:20:077,166.0811005,111.8087082,-0.582112193
6/3/2022,14:03:20:079,165.633316,98.89091492,-0.223889321
6/3/2022,14:04:20:079,166.9318695,112.983139,-0.134333581
6/3/2022,14:05:20:079,165.8572083,107.7923279,0.089555725
6/3/2022,14:06:20:079,164.9616394,100.5374374,-0.403000772
6/3/2022,14:07:20:080,163.4391937,103.8527679,-0.044777863
6/3/2022,14:08:20:081,161.289856,101.9995193,0.044777863
6/3/2022,14:09:20:081,160.036087,102.8359299,-0.134333581
6/3/2022,14:10:20:082,159.3196411,102.7211151,-0.403000772
6/3/2022,14:11:20:082,157.5733032,105.0680161,-0.044777863
6/3/2022,14:12:20:082,156.8120728,105.8286285,0.044777863
6/3/2022,14:13:20:082,155.9612885,112.3117523,0.044777863
6/3/2022,14:14:20:084,155.5582886,107.1678543,-0.044777863
6/3/2022,14:15:20:086,155.3791809,108.879921,-0.134333581
6/3/2022,14:16:20:087,154.7970734,105.6361542,-0.223889321
6/3/2022,14:17:20:088,154.662735,106.5152359,-0.358222902
6/3/2022,14:18:20:090,154.3940735,103.8028183,-0.089555725
6/3/2022,14:19:20:090,154.1253967,110.1244278,0.134333581
6/3/2022,14:20:20:091,154.0806274,108.9768677,0.179111451
6/3/2022,14:21:20:091,153.632843,104.7782364,-0.179111451
6/3/2022,14:22:20:092,153.09552,106.2686234,0.089555725
6/3/2022,14:23:20:092,153.9015198,110.4537048,-0.313445032
6/3/2022,14:24:20:092,152.2447357,108.7858047,-0.089555725
6/3/2022,14:25:20:092,153.1850739,114.1258774,-0.134333581
6/3/2022,14:26:20:092,152.5133972,107.7239838,0
6/3/2022,14:27:20:092,152.3342896,107.1361008,0.089555725
6/3/2022,14:28:20:093,151.3043976,111.0377731,0.044777863
6/3/2022,14:29:20:093,150.8118439,110.2162399,-0.313445032
6/3/2022,14:30:20:095,150.2297363,108.7701569,0.313445032
6/3/2022,14:31:20:095,149.9610596,107.0513687,0.313445032
6/3/2022,14:32:20:095,149.8267212,105.5783768,-0.179111451
6/3/2022,14:33:20:095,149.8267212,109.7299118,-0.313445032
6/3/2022,14:34:20:096,149.7819519,112.140152,-0.223889321
6/3/2022,14:35:20:098,149.9610596,106.2997437,-0.626890063
6/3/2022,14:36:20:098,148.9311676,102.2357407,-0.044777863
6/3/2022,14:36:40:594,48.18098068,-104.7504654,-0.089555725
6/3/2022,14:36:40:644,40.70307541,-91.76766205,-0.223889321
6/3/2022,14:36:40:694,36.58351517,-80.18521118,-0.313445032
6/3/2022,14:36:40:744,34.29984283,-72.15579987,-0.358222902
6/3/2022,14:36:40:794,33.00128555,-68.29227448,-0.089555725
6/3/2022,14:36:40:844,32.15050507,-64.86524963,0.134333581
6/3/2022,14:36:40:894,31.88183784,-62.87556839,0
6/3/2022,14:36:40:944,31.92661667,-60.89635086,-0.134333581
6/3/2022,14:36:40:994,32.24006271,-60.97123718,-0.268667161
6/3/2022,14:36:41:044,32.37439346,-61.08371735,-0.179111451
6/3/2022,14:36:41:094,32.24006271,-61.0766449,0.044777863
6/3/2022,14:36:41:144,32.28483963,-60.49393463,0
6/3/2022,14:36:41:194,32.15050507,-60.79336166,0
6/3/2022,14:36:41:244,32.06095123,-60.5521965,-0.044777863
6/3/2022,14:36:41:294,32.15050507,-60.63694763,-0.089555725
6/3/2022,14:36:41:344,32.10572815,-60.68872452,-0.089555725
6/3/2022,14:36:41:394,32.0161705,-60.54227829,-0.223889321
6/3/2022,14:36:41:444,31.97139359,-61.48864365,-0.134333581
6/3/2022,14:36:41:494,31.74750519,-61.53045273,-0.179111451
6/3/2022,14:36:41:544,31.88183784,-61.11095428,0
6/3/2022,14:36:41:594,32.06095123,-60.50666046,0.134333581
6/3/2022,14:36:41:644,32.19528198,-59.92800903,0
6/3/2022,14:36:41:694,32.19528198,-60.80822754,0
6/3/2022,14:36:41:744,32.32961655,-60.75805283,0.134333581
6/3/2022,14:36:41:794,32.46395111,-61.1306572,-0.044777863
6/3/2022,14:36:41:844,32.55350494,-61.26768875,0.044777863
6/3/2022,14:36:41:894,32.50872803,-60.82208252,-0.044777863
6/3/2022,14:36:41:944,32.46395111,-61.02764511,0
6/3/2022,14:36:41:994,32.15050507,-60.48315048,-0.223889321
6/3/2022,14:36:42:044,31.92661667,-60.84607315,-0.313445032
6/3/2022,14:36:42:094,31.97139359,-60.51474762,-0.313445032
6/3/2022,14:36:42:144,31.97139359,-61.24966812,-0.403000772
6/3/2022,14:36:42:194,31.88183784,-60.85618973,-0.358222902
6/3/2022,14:36:42:244,31.97139359,-60.3324852,-0.268667161
6/3/2022,14:36:42:294,32.28483963,-61.73987198,-0.134333581
6/3/2022,14:36:42:344,32.24006271,-60.5097084,-0.089555725
6/3/2022,14:36:42:394,32.19528198,-61.51381302,-0.089555725
6/3/2022,14:36:42:444,32.28483963,-60.93074799,-0.223889321
6/3/2022,14:36:42:494,32.15050507,-60.05456924,-0.358222902
6/3/2022,14:36:42:544,31.97139359,-60.97074509,-0.447778642
6/3/2022,14:36:42:594,32.06095123,-60.53750992,-0.582112193
6/3/2022,14:36:42:644,32.06095123,-60.63143921,-0.358222902
6/3/2022,14:36:42:694,31.92661667,-60.49230576,-0.223889321
6/3/2022,14:36:42:744,32.15050507,-60.9455719,-0.134333581
6/3/2022,14:36:42:794,32.10572815,-60.90758896,-0.044777863
6/3/2022,14:36:42:844,31.88183784,-60.42246628,-0.179111451
6/3/2022,14:36:42:894,31.88183784,-60.46095657,-0.223889321
6/3/2022,14:36:42:944,32.0161705,-59.82226181,-0.268667161
6/3/2022,14:36:42:994,32.06095123,-59.65730286,-0.313445032
6/3/2022,14:36:43:044,32.19528198,-60.05032349,-0.403000772
6/3/2022,14:36:43:094,32.19528198,-61.01885986,-0.358222902
6/3/2022,14:36:43:145,31.88183784,-60.42734146,-0.179111451
6/3/2022,14:36:43:195,31.88183784,-60.7326088,0.044777863
6/3/2022,14:36:43:246,32.0161705,-60.33200073,0.134333581
6/3/2022,14:36:43:297,32.06095123,-61.93098831,0.089555725
6/3/2022,14:36:43:348,31.88183784,-60.93260956,0.089555725
6/3/2022,14:36:43:399,32.0161705,-60.05443573,0.089555725
6/3/2022,14:36:43:450,31.97139359,-61.33293533,0.044777863
6/3/2022,14:36:43:503,31.92661667,-60.81060791,-0.268667161
6/3/2022,14:36:43:553,32.24006271,-60.50094604,-0.313445032
6/3/2022,14:36:43:603,32.19528198,-60.14332199,-0.223889321
6/3/2022,14:37:43:603,32.06095123,-59.22813797,-0.313445032
6/3/2022,14:38:43:604,31.65794945,-59.31370926,0
6/3/2022,14:39:43:604,31.61317062,-60.10123062,-0.089555725
6/3/2022,14:40:43:606,32.15050507,-60.34696198,-0.403000772
6/3/2022,14:41:43:607,31.47883797,-60.01114273,0
6/3/2022,14:42:43:607,31.52361488,-60.59580612,0.089555725
6/3/2022,14:43:43:608,31.3445034,-59.80902481,-0.044777863
6/3/2022,14:44:43:609,31.97139359,-60.6182785,0.044777863
6/3/2022,14:45:43:609,31.70272636,-59.7425766,-0.089555725
6/3/2022,14:46:43:609,31.65794945,-59.36041641,0.089555725
6/3/2022,14:47:43:610,31.7922821,-60.18941879,-0.179111451
6/3/2022,14:48:43:611,31.56839371,-59.817173,-0.044777863
6/3/2022,14:49:43:612,31.97139359,-61.79722977,0.179111451
6/3/2022,14:50:43:612,31.7922821,-60.3914299,0
6/3/2022,14:51:43:612,32.15050507,-61.07656479,-0.403000772
6/3/2022,14:52:43:612,30.13550186,-58.37564087,0.134333581
6/3/2022,14:53:43:612,32.46395111,-60.25444031,-0.447778642
6/3/2022,14:54:43:613,32.41917419,-61.47002411,0.134333581
6/3/2022,14:55:43:615,31.88183784,-60.45288086,-0.447778642
6/3/2022,14:56:43:615,31.70272636,-61.19483566,0.089555725
6/3/2022,14:57:43:615,31.92661667,-61.05923843,0.044777863
6/3/2022,14:58:43:615,32.19528198,-60.48405457,-0.179111451
6/3/2022,14:59:43:615,31.97139359,-61.44692993,-0.403000772
6/3/2022,15:00:43:617,32.10572815,-61.40132141,0
6/3/2022,15:01:43:619,32.28483963,-60.74885178,0.089555725
6/3/2022,15:02:43:619,31.16539192,-60.17362213,-0.582112193
6/3/2022,15:03:43:620,31.65794945,-60.27191162,-0.358222902
6/3/2022,15:04:43:621,31.74750519,-59.58707809,-0.134333581
6/3/2022,15:05:43:621,31.97139359,-61.58197784,0.403000772
6/3/2022,15:06:43:621,31.56839371,-60.0147934,0.313445032
6/3/2022,15:07:43:623,31.83706093,-59.71665192,0.179111451
6/3/2022,15:08:43:623,31.52361488,-59.93561554,-0.044777863
6/3/2022,15:09:43:624,31.29972649,-59.36382294,-0.582112193
6/3/2022,15:10:43:625,31.83706093,-61.02671432,-0.268667161
6/3/2022,15:11:33:061,168.543869,93.34319305,-0.044777863
6/3/2022,15:11:33:112,665.354248,282.2355652,-0.089555725
6/3/2022,15:11:33:162,1000.964355,458.0349121,-0.044777863
6/3/2022,15:11:33:212,1203.270752,462.2371826,-0.044777863
6/3/2022,15:11:33:262,1256.19812,464.3125,0.089555725
6/3/2022,15:11:33:313,1168.299194,346.4509583,0.134333581
6/3/2022,15:11:33:363,1055.235107,334.6255188,0.134333581
6/3/2022,15:11:33:413,971.769165,314.7593689,-0.089555725
6/3/2022,15:11:33:463,919.3342896,291.2653503,-0.089555725
6/3/2022,15:11:33:514,888.6166992,259.1891479,0.089555725
6/3/2022,15:11:33:564,868.0636597,261.0890198,0.179111451
6/3/2022,15:11:33:614,858.9737549,246.4943695,0.179111451
6/3/2022,15:11:33:664,855.3915405,239.4071045,0.134333581
6/3/2022,15:11:33:714,852.8839722,241.2431641,-0.089555725
6/3/2022,15:11:33:764,849.9285889,230.713974,-0.044777863
6/3/2022,15:11:33:814,844.4209595,223.801178,-0.134333581
6/3/2022,15:11:33:865,837.5251465,220.0532684,-0.134333581
6/3/2022,15:11:33:914,827.4501343,214.897583,-0.223889321
6/3/2022,15:11:33:964,813.9719849,217.429657,-0.179111451
6/3/2022,15:11:34:014,793.6428223,209.7674713,-0.223889321
6/3/2022,15:11:34:064,763.8208008,204.6511841,-0.223889321
6/3/2022,15:11:34:114,716.5801392,193.4289093,0.044777863
6/3/2022,15:11:34:164,639.4278564,197.5481873,0.134333581
6/3/2022,15:11:34:214,533.2147827,251.5983429,-0.179111451
6/3/2022,15:11:34:264,430.1809387,243.297348,-0.223889321
6/3/2022,15:11:34:314,349.2225647,241.6035767,0.134333581
6/3/2022,15:11:34:364,292.533783,210.5403595,0.313445032
6/3/2022,15:11:34:414,254.6964874,188.100708,0.134333581
6/3/2022,15:11:34:464,230.0686646,165.5670624,0.134333581
6/3/2022,15:11:34:514,213.6799622,146.9983368,0.089555725
6/3/2022,15:11:34:564,203.2915039,126.1791611,-0.134333581
6/3/2022,15:11:34:614,196.5748138,117.1257095,-0.358222902
6/3/2022,15:11:34:665,191.5596924,113.4931717,-0.403000772
6/3/2022,15:11:34:715,187.8879089,112.2665329,-0.358222902
6/3/2022,15:11:34:765,185.0221252,107.8683472,-0.223889321
6/3/2022,15:11:34:815,183.0071259,112.5993195,0
6/3/2022,15:11:34:865,181.260788,110.3381195,-0.044777863
6/3/2022,15:11:34:915,180.0965576,110.3121719,-0.268667161
6/3/2022,15:11:34:965,179.2457886,110.4972,-0.447778642
6/3/2022,15:11:35:015,178.7980042,107.6183929,-0.447778642
6/3/2022,15:11:35:065,179.0666656,108.9598389,-0.358222902
6/3/2022,15:11:35:115,179.6487885,109.8276443,-0.179111451
6/3/2022,15:11:35:165,179.3353424,112.6683197,-0.268667161
6/3/2022,15:11:35:215,178.7084503,112.2360382,-0.134333581
6/3/2022,15:11:35:265,178.0367889,110.6782455,-0.268667161
6/3/2022,15:11:35:315,177.4994507,107.9665985,-0.313445032
6/3/2022,15:11:35:365,177.2755585,104.7694931,-0.313445032
6/3/2022,15:11:35:415,177.1412201,104.1414261,-0.134333581
6/3/2022,15:11:35:465,176.827774,103.8959808,0.089555725
6/3/2022,15:11:35:515,176.7382202,104.2880478,0.044777863
6/3/2022,15:11:35:565,176.6038971,106.9611893,-0.089555725
6/3/2022,15:11:35:615,176.4247742,111.174118,-0.044777863
6/3/2022,15:11:35:665,176.290451,109.1476517,0
6/3/2022,15:11:35:715,176.2456665,110.6502762,-0.179111451
6/3/2022,15:11:35:765,176.2456665,109.3253784,-0.358222902
6/3/2022,15:11:35:815,176.1113281,111.2674484,-0.447778642
6/3/2022,15:11:35:865,176.3800049,108.1888275,-0.403000772
6/3/2022,15:11:35:915,176.4695587,110.0585098,-0.313445032
6/3/2022,15:11:35:965,176.290451,111.6072922,-0.268667161
6/3/2022,15:11:36:015,176.0665588,108.7735748,-0.134333581
6/3/2022,15:11:36:065,176.1561127,105.0530014,0
6/3/2022,15:12:36:065,186.0072479,107.4593964,-0.044777863
6/3/2022,15:13:36:068,178.5741119,105.7485199,-0.223889321
6/3/2022,15:14:36:068,177.1860046,110.7491302,-0.044777863
6/3/2022,15:15:36:068,177.857666,107.6902237,-0.313445032
6/3/2022,15:16:36:068,176.2456665,107.9358139,0.268667161
6/3/2022,15:17:36:068,173.3798828,112.2150421,-0.134333581
6/3/2022,15:18:36:068,172.3052216,111.7817383,-0.492556483
6/3/2022,15:19:36:071,169.7976532,108.0992432,0.089555725
6/3/2022,15:20:36:071,169.1259918,109.1031418,0
6/3/2022,15:21:36:072,168.3647614,108.8766174,-0.179111451
6/3/2022,15:22:36:072,168.5886536,105.9703064,-0.134333581
6/3/2022,15:23:36:072,168.543869,114.8854446,-0.313445032
6/3/2022,15:24:36:072,168.0513153,115.7218933,-0.179111451
6/3/2022,15:25:36:073,168.5886536,111.2070389,-0.179111451
6/3/2022,15:26:36:073,167.6483154,103.6676407,0.223889321
6/3/2022,15:27:36:073,167.6931,107.2214355,-0.134333581
6/3/2022,15:28:36:073,167.0214233,107.4158936,0.044777863
6/3/2022,15:29:36:073,165.8572083,104.3354568,0.044777863
6/3/2022,15:30:36:073,164.6929779,106.165657,0.044777863
6/3/2022,15:31:36:074,162.9018707,107.8480606,0.179111451
6/3/2022,15:32:36:075,161.2003021,111.4474792,-0.089555725
6/3/2022,15:33:36:075,160.1256409,105.8197174,-0.134333581
6/3/2022,15:34:36:076,159.1853027,113.1700745,-0.358222902
6/3/2022,15:35:36:077,158.7823029,107.6641541,-0.179111451
6/3/2022,15:36:36:077,158.0658569,115.9994125,0.268667161
6/3/2022,15:37:36:078,157.3046265,105.7463837,-0.313445032
6/3/2022,15:38:36:079,156.8568573,110.036644,-0.358222902
6/3/2022,15:39:36:079,156.4090729,108.0714874,0.179111451
6/3/2022,15:40:36:079,157.6628571,107.3649063,-0.089555725
6/3/2022,15:41:36:079,156.6329651,113.5015106,-0.179111451
6/3/2022,15:42:36:080,155.6478577,114.3173065,0.044777863
6/3/2022,15:43:36:080,154.1701813,101.5506058,0.044777863
6/3/2022,15:44:36:081,154.4388428,112.8198242,0.537334323
6/3/2022,15:45:36:081,153.9015198,102.7037506,-0.134333581
6/3/2022,15:46:36:081,152.8716278,105.2998886,-0.044777863
6/3/2022,15:47:36:082,152.5133972,100.8273544,-0.268667161
6/3/2022,15:48:36:082,152.4686279,106.0797577,0.223889321
6/3/2022,15:49:36:082,151.1700592,101.9049683,-0.313445032
6/3/2022,15:50:36:083,151.0357361,97.97935486,-0.089555725
6/3/2022,15:51:36:083,151.259613,100.9668045,0
6/3/2022,15:52:36:083,150.8566132,106.8974991,-0.537334323
6/3/2022,15:53:36:083,150.2297363,108.6602249,-0.044777863
6/3/2022,15:54:36:084,150.4983978,113.5420761,0.089555725
6/3/2022,15:55:36:084,150.6775055,105.047348,0.089555725
6/3/2022,15:56:36:085,150.1401672,107.1906815,-0.134333581
6/3/2022,15:57:36:085,150.3192902,107.7154922,-0.537334323
6/3/2022,15:58:36:085,150.2297363,106.1922073,0
6/3/2022,15:59:33:283,46.43464279,-101.8261948,-0.179111451
6/3/2022,15:59:33:334,39.94185257,-90.01207733,0
6/3/2022,15:59:33:384,36.31484604,-80.00456238,0.044777863
6/3/2022,15:59:33:434,34.210289,-71.23866272,0.179111451
6/3/2022,15:59:33:484,33.40428543,-68.19488525,0
6/3/2022,15:59:33:534,32.82217407,-65.94642639,-0.268667161
6/3/2022,15:59:33:584,32.68783951,-63.43231964,-0.134333581
6/3/2022,15:59:33:634,32.68783951,-63.16978073,-0.089555725
6/3/2022,15:59:33:684,32.46395111,-62.07695007,-0.179111451
6/3/2022,15:59:33:734,32.41917419,-61.91226959,-0.044777863
6/3/2022,15:59:33:784,32.32961655,-61.71060562,-0.179111451
6/3/2022,15:59:33:834,32.28483963,-60.52064514,-0.223889321
6/3/2022,15:59:33:884,32.64306259,-61.40081024,-0.134333581
6/3/2022,15:59:33:934,32.59828568,-60.98711777,-0.179111451
6/3/2022,15:59:33:984,32.50872803,-61.75473404,-0.268667161
6/3/2022,15:59:34:034,32.37439346,-60.55027771,-0.179111451
6/3/2022,15:59:34:084,32.46395111,-60.92214203,0
6/3/2022,15:59:34:134,32.50872803,-61.49800873,0.044777863
6/3/2022,15:59:34:184,32.59828568,-61.56215668,0.089555725
6/3/2022,15:59:34:234,32.41917419,-62.05600357,0.044777863
6/3/2022,15:59:34:284,32.19528198,-60.61753082,-0.179111451
6/3/2022,15:59:34:334,32.10572815,-61.67556381,-0.268667161
6/3/2022,15:59:34:384,32.37439346,-60.85592651,-0.358222902
6/3/2022,15:59:34:434,32.64306259,-60.90850067,-0.358222902
6/3/2022,15:59:34:484,32.73261642,-61.67594147,-0.403000772
6/3/2022,15:59:34:534,32.59828568,-61.00205231,-0.268667161
6/3/2022,15:59:34:584,32.46395111,-61.20429993,-0.268667161
6/3/2022,15:59:34:634,32.28483963,-61.49048233,-0.403000772
6/3/2022,15:59:34:684,32.24006271,-61.33615112,-0.313445032
6/3/2022,15:59:34:734,32.15050507,-61.55464935,-0.223889321
6/3/2022,15:59:34:784,32.28483963,-61.81275177,-0.223889321
6/3/2022,15:59:34:834,32.24006271,-62.16577911,-0.134333581
6/3/2022,15:59:34:884,32.15050507,-60.807827,0.268667161
6/3/2022,15:59:34:934,32.32961655,-60.97078705,0.447778642
6/3/2022,15:59:34:984,32.46395111,-60.35842896,0.492556483
6/3/2022,15:59:35:034,32.37439346,-60.41062927,0.268667161
6/3/2022,15:59:35:084,32.24006271,-61.71146393,0.089555725
6/3/2022,15:59:35:134,31.97139359,-62.48790741,0.089555725
6/3/2022,15:59:35:184,31.97139359,-61.26457214,-0.134333581
6/3/2022,15:59:35:234,32.06095123,-61.78438187,-0.134333581
6/3/2022,15:59:35:284,32.15050507,-60.95859528,0.089555725
6/3/2022,15:59:35:334,32.32961655,-60.69065475,0.044777863
6/3/2022,15:59:35:384,32.46395111,-61.21907806,-0.089555725
6/3/2022,15:59:35:434,32.32961655,-61.02668762,-0.223889321
6/3/2022,15:59:35:484,31.97139359,-61.42735672,-0.044777863
6/3/2022,15:59:35:534,31.83706093,-61.68040466,-0.089555725
6/3/2022,15:59:35:584,31.74750519,-60.63261795,0.044777863
6/3/2022,15:59:35:634,31.88183784,-61.59878159,0
6/3/2022,15:59:35:684,32.15050507,-61.35711288,-0.179111451
6/3/2022,15:59:35:734,32.28483963,-61.54060364,-0.268667161
6/3/2022,15:59:35:784,32.37439346,-61.48001099,-0.223889321
6/3/2022,15:59:35:834,32.37439346,-62.02510452,-0.179111451
6/3/2022,15:59:35:884,32.15050507,-62.46864319,-0.044777863
6/3/2022,15:59:35:934,31.97139359,-61.5513916,0
6/3/2022,15:59:35:984,32.10572815,-61.58395004,-0.044777863
6/3/2022,15:59:36:034,32.28483963,-61.5751152,-0.089555725
6/3/2022,15:59:36:084,32.46395111,-61.02778244,-0.089555725
6/3/2022,15:59:36:134,32.41917419,-61.21807098,-0.044777863
6/3/2022,15:59:36:184,32.37439346,-61.62017822,0
6/3/2022,15:59:36:234,32.50872803,-61.5667038,0
6/3/2022,15:59:36:284,32.55350494,-62.11697006,0.044777863
6/3/2022,16:00:36:284,31.70272636,-61.31780624,-0.268667161
6/3/2022,16:01:36:286,32.0161705,-60.72023773,-0.223889321
6/3/2022,16:02:36:288,32.06095123,-61.58151245,-0.089555725
6/3/2022,16:03:36:288,31.92661667,-62.16790771,0.134333581
6/3/2022,16:04:36:288,32.19528198,-62.18245316,0
6/3/2022,16:05:36:288,32.15050507,-60.95243835,-0.134333581
6/3/2022,16:06:36:288,32.19528198,-61.90493393,0.268667161
6/3/2022,16:07:36:288,31.83706093,-61.62930679,-0.358222902
6/3/2022,16:08:36:288,32.24006271,-61.44396973,-0.223889321
6/3/2022,16:09:36:288,32.32961655,-61.2579689,0.044777863
6/3/2022,16:10:36:290,32.28483963,-62.00876617,-0.268667161
6/3/2022,16:11:36:292,32.0161705,-60.95391846,-0.179111451
6/3/2022,16:12:36:292,32.24006271,-60.5234642,-0.044777863
6/3/2022,16:13:36:292,32.15050507,-62.01338196,-0.268667161
6/3/2022,16:14:36:293,31.97139359,-60.91558075,-0.044777863
6/3/2022,16:15:36:294,32.68783951,-62.41956329,-0.134333581
6/3/2022,16:16:36:294,32.86695099,-61.90708542,0.044777863
6/3/2022,16:17:36:296,32.41917419,-60.68084335,0.268667161
6/3/2022,16:18:36:296,32.10572815,-60.67689896,-0.223889321
6/3/2022,16:19:36:297,32.24006271,-60.37469864,-0.313445032
6/3/2022,16:20:36:296,31.88183784,-60.39570236,-0.268667161
6/3/2022,16:21:36:297,32.28483963,-61.99560928,-0.089555725
6/3/2022,16:22:36:297,32.46395111,-61.52850342,-0.134333581
6/3/2022,16:23:36:299,32.32961655,-60.89945602,-0.044777863
6/3/2022,16:24:36:301,32.19528198,-60.91817474,0.179111451
6/3/2022,16:25:36:302,31.88183784,-60.97309875,-0.268667161
6/3/2022,16:26:36:304,31.83706093,-62.01322556,-0.403000772
6/3/2022,16:27:36:306,31.97139359,-61.72906113,-0.403000772
6/3/2022,16:28:36:308,32.10572815,-62.03541183,-0.134333581
6/3/2022,16:29:36:309,32.19528198,-60.83824921,-0.403000772
6/3/2022,16:30:36:309,32.0161705,-61.78231049,-0.537334323
6/3/2022,16:31:36:309,31.56839371,-60.40119553,-0.358222902
6/3/2022,16:32:36:309,32.73261642,-62.48894882,0
